"path","parent_path","name","size","is_dir","status","reason","last_modified"
"/数学类/测度与积分/卢旭光老师考试/2020卢旭光测度与积分期中.pdf","/数学类/测度与积分/卢旭光老师考试","2020卢旭光测度与积分期中.pdf","54877","False","included","小型课程资料","04/25/2026 20:21:12"
"/数学类/测度与积分/卢旭光老师考试/2020卢旭光测度与积分期末.pdf","/数学类/测度与积分/卢旭光老师考试","2020卢旭光测度与积分期末.pdf","50912","False","included","小型课程资料","04/25/2026 20:21:12"
"/数学类/测度与积分/卢旭光老师考试/2022测度与积分期末试题解答参考-卢旭光.pdf","/数学类/测度与积分/卢旭光老师考试","2022测度与积分期末试题解答参考-卢旭光.pdf","117088","False","included","小型课程资料","06/28/2022 09:36:23"
"/数学类/测度与积分/卢旭光老师考试/2024个人测度与积分期中试题和解答参考.pdf","/数学类/测度与积分/卢旭光老师考试","2024个人测度与积分期中试题和解答参考.pdf","419352","False","included","小型课程资料","06/28/2024 20:09:50"
"/数学类/测度与积分/卢旭光老师考试/2024春测度与积分期末试题和解答参考-卢旭光.pdf","/数学类/测度与积分/卢旭光老师考试","2024春测度与积分期末试题和解答参考-卢旭光.pdf","450849","False","included","小型课程资料","06/28/2024 20:07:59"
"/数学类/测度与积分/卢旭光老师考试/2024测度与积分期中补考试题和解答参考.pdf","/数学类/测度与积分/卢旭光老师考试","2024测度与积分期中补考试题和解答参考.pdf","393620","False","included","小型课程资料","06/28/2024 20:09:50"
"/数学类/测度与积分/卢旭光老师考试/2024测度与积分期中试题和解答参考.pdf","/数学类/测度与积分/卢旭光老师考试","2024测度与积分期中试题和解答参考.pdf","414179","False","included","小型课程资料","06/28/2024 20:09:50"
"/数学类/测度与积分/往年题/2022测度与积分期末试题解答参考-卢旭光.pdf","/数学类/测度与积分/往年题","2022测度与积分期末试题解答参考-卢旭光.pdf","117088","False","included","小型课程资料","02/21/2026 01:07:40"
"/数学类/测度与积分/往年题/2024个人测度与积分期中试题和解答参考.pdf","/数学类/测度与积分/往年题","2024个人测度与积分期中试题和解答参考.pdf","419352","False","included","小型课程资料","02/21/2026 01:07:40"
"/数学类/测度与积分/往年题/2024春测度与积分期末试题和解答参考-卢旭光.pdf","/数学类/测度与积分/往年题","2024春测度与积分期末试题和解答参考-卢旭光.pdf","450849","False","included","小型课程资料","02/21/2026 01:07:41"
"/数学类/测度与积分/往年题/2024测度与积分期中补考试题和解答参考.pdf","/数学类/测度与积分/往年题","2024测度与积分期中补考试题和解答参考.pdf","393620","False","included","小型课程资料","02/21/2026 01:07:40"
"/数学类/测度与积分/往年题/2024测度与积分期中试题和解答参考.pdf","/数学类/测度与积分/往年题","2024测度与积分期中试题和解答参考.pdf","414179","False","included","小型课程资料","02/21/2026 01:07:41"
"/数学类/测度与积分/讲义/2024年测度与积分讲义new.pdf","/数学类/测度与积分/讲义","2024年测度与积分讲义new.pdf","3280098","False","excluded","课本、教材、讲义或课件","02/07/2026 20:35:41"
"/物理类/光学/Laser/Introduction to laser technology by C. Breck Hitz, James J. Ewing, Jeff Hecht (z-lib.org).pdf","/物理类/光学/Laser","Introduction to laser technology by C. Breck Hitz, James J. Ewing, Jeff Hecht (z-lib.org).pdf","10974744","False","excluded","超过本次小文件上限 10 MiB","09/19/2023 20:36:00"
"/物理类/光学/Laser/Laser Physics by Milonni P.W., Eberly J.H. (z-lib.org).pdf","/物理类/光学/Laser","Laser Physics by Milonni P.W., Eberly J.H. (z-lib.org).pdf","4442139","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","09/19/2023 20:35:42"
"/物理类/光学/Laser/Lasers fundamentals and applications by K. Thyagarajan, Ajoy Ghatak (auth.) (z-lib.org).pdf","/物理类/光学/Laser","Lasers fundamentals and applications by K. Thyagarajan, Ajoy Ghatak (auth.) (z-lib.org).pdf","9711295","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","09/19/2023 20:35:53"
"/物理类/光学/Laser/Optics, Photonics and Laser Technology by Paulo A. Ribeiro, Maria Raposo (z-lib.org).pdf","/物理类/光学/Laser","Optics, Photonics and Laser Technology by Paulo A. Ribeiro, Maria Raposo (z-lib.org).pdf","12166252","False","excluded","超过本次小文件上限 10 MiB","09/19/2023 20:35:40"
"/物理类/光学/Laser/Principles of Lasers by Orazio Svelto (z-lib.org).pdf","/物理类/光学/Laser","Principles of Lasers by Orazio Svelto (z-lib.org).pdf","14848000","False","excluded","超过本次小文件上限 10 MiB","09/19/2023 20:35:47"
"/物理类/光学/Laser/激光原理 by 周炳琨, 高以智,陈倜嵘, 陈家骅 (z-lib.org).pdf","/物理类/光学/Laser","激光原理 by 周炳琨, 高以智,陈倜嵘, 陈家骅 (z-lib.org).pdf","8311941","False","excluded","PDF 未识别为往年题、作业、笔记、总结或课程报告","09/19/2023 20:35:56"
"/物理类/其他电子书/Leonard Susskind's Theoretical Minimum/(The Theoretical Minimum 3) Leonard Susskind, Art Friedman - Special Relativity and Classical Field Theory_ The Theoretical Minimum-Penguin (2017).pdf","/物理类/其他电子书/Leonard Susskind's Theoretical Minimum","(The Theoretical Minimum 3) Leonard Susskind, Art Friedman - Special Relativity and Classical Field Theory_ The Theoretical Minimum-Penguin (2017).pdf","37721165","False","excluded","超过本次小文件上限 10 MiB","05/23/2021 15:16:08"
"/物理类/其他电子书/Leonard Susskind's Theoretical Minimum/[The Theoretical Minimum] Leonard Susskind _ Art Friedman - Special Relativity and Classical Field Theory (2017, Basic Books) - libgen.lc.pdf","/物理类/其他电子书/Leonard Susskind's Theoretical Minimum","[The Theoretical Minimum] Leonard Susskind _ Art Friedman - Special Relativity and Classical Field Theory (2017, Basic Books) - libgen.lc.pdf","8049837","False","excluded","课本、教材、讲义或课件","05/23/2021 15:25:31"
"/物理类/其他电子书/Leonard Susskind's Theoretical Minimum/Leonard Susskind, Art Friedman - Quantum mechanics. The theoretical minimum-Basic Books (2014).pdf","/物理类/其他电子书/Leonard Susskind's Theoretical Minimum","Leonard Susskind, Art Friedman - Quantum mechanics. The theoretical minimum-Basic Books (2014).pdf","1386036","False","excluded","课本、教材、讲义或课件","05/23/2021 15:15:56"
"/物理类/其他电子书/Leonard Susskind's Theoretical Minimum/Leonard Susskind, George Hrabovsky - The Theoretical Minimum_ What You Need to Know to Start Doing Physics-Basic Books (2013).pdf","/物理类/其他电子书/Leonard Susskind's Theoretical Minimum","Leonard Susskind, George Hrabovsky - The Theoretical Minimum_ What You Need to Know to Start Doing Physics-Basic Books (2013).pdf","4159113","False","excluded","课本、教材、讲义或课件","05/23/2021 15:15:55"
"/物理类/其他电子书/分析力学/[Arnold]_经典力学的数学方法__阿诺尔德.pdf","/物理类/其他电子书/分析力学","[Arnold]_经典力学的数学方法__阿诺尔德.pdf","20317031","False","excluded","超过本次小文件上限 10 MiB","03/31/2021 22:14:51"
"/物理类/其他电子书/分析力学/AdvancedClassicalMechanicsMIT8_09F14.pdf","/物理类/其他电子书/分析力学","AdvancedClassicalMechanicsMIT8_09F14.pdf","6408918","False","excluded","课本、教材、讲义或课件","05/23/2021 15:22:26"
"/物理类/其他电子书/分析力学/Analytical Mechanics by Hand L.N., Finch J.D. (z-lib.org).pdf","/物理类/其他电子书/分析力学","Analytical Mechanics by Hand L.N., Finch J.D. (z-lib.org).pdf","130675697","False","excluded","超过本次小文件上限 10 MiB","05/23/2021 15:17:54"
"/物理类/其他电子书/分析力学/Jakob Schwichtenberg - No-Nonsense Classical Mecnanics. A Student- Friendly introduction (2019, NO-NONSENSE BOOKS) - libgen.lc.pdf","/物理类/其他电子书/分析力学","Jakob Schwichtenberg - No-Nonsense Classical Mecnanics. A Student- Friendly introduction (2019, NO-NONSENSE BOOKS) - libgen.lc.pdf","19380296","False","excluded","超过本次小文件上限 10 MiB","05/23/2021 15:20:06"
"/物理类/其他电子书/分析力学/Jennifer Coopersmith - The Lazy Universe_ An Introduction to the Principle of Least Action (2017, Oxford University Press) - libgen.lc.pdf","/物理类/其他电子书/分析力学","Jennifer Coopersmith - The Lazy Universe_ An Introduction to the Principle of Least Action (2017, Oxford University Press) - libgen.lc.pdf","3038177","False","excluded","课本、教材、讲义或课件","05/23/2021 15:20:34"
"/物理类/其他电子书/力学专业书籍推荐/[有限元分析及应用].文字版_曾攀.pdf","/物理类/其他电子书/力学专业书籍推荐","[有限元分析及应用].文字版_曾攀.pdf","96973957","False","excluded","超过本次小文件上限 10 MiB","09/19/2023 20:40:43"
"/物理类/其他电子书/力学专业书籍推荐/Diana Hacker, Nancy Sommers-Rules for Writers, 7th edition.pdf","/物理类/其他电子书/力学专业书籍推荐","Diana Hacker, Nancy Sommers-Rules for Writers, 7th edition.pdf","26168466","False","excluded","超过本次小文件上限 10 MiB","09/19/2023 20:38:13"
"/物理类/其他电子书/力学专业书籍推荐/I.M. Ward, J. Sweeney-Mechanical Properties of Solid Polymers-3rd.pdf","/物理类/其他电子书/力学专业书籍推荐","I.M. Ward, J. Sweeney-Mechanical Properties of Solid Polymers-3rd.pdf","30288507","False","excluded","超过本次小文件上限 10 MiB","09/19/2023 20:38:44"
"/物理类/其他电子书/力学专业书籍推荐/K.L.Johnson-Contact Mechanics.pdf","/物理类/其他电子书/力学专业书籍推荐","K.L.Johnson-Contact Mechanics.pdf","4988760","False","excluded","课本、教材、讲义或课件","09/19/2023 20:39:31"
"/物理类/其他电子书/力学专业书籍推荐/M.E. Gurtin, E. Fried, L. Anand-The Mechanics and Thermodynamics of Continua.pdf","/物理类/其他电子书/力学专业书籍推荐","M.E. Gurtin, E. Fried, L. Anand-The Mechanics and Thermodynamics of Continua.pdf","5526254","False","excluded","课本、教材、讲义或课件","09/19/2023 20:39:36"
"/物理类/其他电子书/力学专业书籍推荐/O. C. Zienkiewicz, R. L. Taylor, J.Z. Zhu-The finite element method its basis and fundamentals.pdf","/物理类/其他电子书/力学专业书籍推荐","O. C. Zienkiewicz, R. L. Taylor, J.Z. Zhu-The finite element method its basis and fundamentals.pdf","6869950","False","excluded","课本、教材、讲义或课件","09/19/2023 20:38:04"
"/物理类/其他电子书/力学专业书籍推荐/R.Hill-The Mathematical Theory of Plasticity.pdf","/物理类/其他电子书/力学专业书籍推荐","R.Hill-The Mathematical Theory of Plasticity.pdf","51193494","False","excluded","超过本次小文件上限 10 MiB","09/19/2023 20:39:49"
"/物理类/其他电子书/力学专业书籍推荐/Robert D. Cook, David S. Malkus, Michael E. Plesha, Robert J. Witt-Concepts and Applications of finite element analysis.pdf","/物理类/其他电子书/力学专业书籍推荐","Robert D. Cook, David S. Malkus, Michael E. Plesha, Robert J. Witt-Concepts and Applications of finite element analysis.pdf","25817303","False","excluded","超过本次小文件上限 10 MiB","09/19/2023 20:38:33"
"/物理类/其他电子书/力学专业书籍推荐/Ted Belytschko, Wing Kam Liu, Brian Moran-Nonlinear Finite Elements for Continua and Structures.pdf","/物理类/其他电子书/力学专业书籍推荐","Ted Belytschko, Wing Kam Liu, Brian Moran-Nonlinear Finite Elements for Continua and Structures.pdf","3011086","False","excluded","课本、教材、讲义或课件","09/19/2023 20:38:24"
"/物理类/其他电子书/力学专业书籍推荐/Thomas A. Garrity, Lori Pedersen-All the Mathematics You Missed But Need to Know for Graduate School.pdf","/物理类/其他电子书/力学专业书籍推荐","Thomas A. Garrity, Lori Pedersen-All the Mathematics You Missed But Need to Know for Graduate School.pdf","9959138","False","excluded","课本、教材、讲义或课件","09/19/2023 20:38:02"
"/物理类/其他电子书/力学专业书籍推荐/Valentin L. Popov-Contact Mechanics and Friction Physical Principles and Applications.pdf","/物理类/其他电子书/力学专业书籍推荐","Valentin L. Popov-Contact Mechanics and Friction Physical Principles and Applications.pdf","15584916","False","excluded","超过本次小文件上限 10 MiB","09/19/2023 20:39:26"
"/物理类/其他电子书/力学专业书籍推荐/William D Callister, Jr._ David G Rethwisch-Materials science and engineering _ an introduction-Wiley (2014).pdf","/物理类/其他电子书/力学专业书籍推荐","William D Callister, Jr._ David G Rethwisch-Materials science and engineering _ an introduction-Wiley (2014).pdf","26849874","False","excluded","超过本次小文件上限 10 MiB","09/19/2023 20:38:20"
"/物理类/其他电子书/力学专业书籍推荐/塑性力学 余同希 .pdf","/物理类/其他电子书/力学专业书籍推荐","塑性力学 余同希 .pdf","32607771","False","excluded","超过本次小文件上限 10 MiB","09/19/2023 20:39:22"
"/物理类/其他电子书/力学专业书籍推荐/塑性力学(徐秉业).pdf","/物理类/其他电子书/力学专业书籍推荐","塑性力学(徐秉业).pdf","12087992","False","excluded","超过本次小文件上限 10 MiB","09/19/2023 20:39:34"
"/物理类/其他电子书/力学专业书籍推荐/塑性力学引论(修订版)(王仁 ,北京大学出版社).pdf","/物理类/其他电子书/力学专业书籍推荐","塑性力学引论(修订版)(王仁 ,北京大学出版社).pdf","7507725","False","excluded","课本、教材、讲义或课件","09/19/2023 20:38:23"
"/物理类/其他电子书/力学专业书籍推荐/弹性力学（吴家龙）.pdf","/物理类/其他电子书/力学专业书籍推荐","弹性力学（吴家龙）.pdf","22809491","False","excluded","超过本次小文件上限 10 MiB","09/19/2023 20:40:10"
"/物理类/其他电子书/力学专业书籍推荐/弹性理论-铁摩辛柯.pdf","/物理类/其他电子书/力学专业书籍推荐","弹性理论-铁摩辛柯.pdf","8980664","False","excluded","课本、教材、讲义或课件","09/19/2023 20:39:29"
"/物理类/其他电子书/力学专业书籍推荐/有限元分析的概念与应用-第四版(R.D.库克).pdf","/物理类/其他电子书/力学专业书籍推荐","有限元分析的概念与应用-第四版(R.D.库克).pdf","63618291","False","excluded","超过本次小文件上限 10 MiB","09/19/2023 20:39:13"
"/物理类/其他电子书/力学专业书籍推荐/连续介质力学基础(黄筑平).pdf","/物理类/其他电子书/力学专业书籍推荐","连续介质力学基础(黄筑平).pdf","7216233","False","excluded","课本、教材、讲义或课件","09/19/2023 20:38:07"
"/物理类/其他电子书/力学专业书籍推荐/连续介质力学简明理论和例题_查德威克.pdf","/物理类/其他电子书/力学专业书籍推荐","连续介质力学简明理论和例题_查德威克.pdf","8563515","False","excluded","课本、教材、讲义或课件","09/19/2023 20:38:26"
"/物理类/其他电子书/力学专业书籍推荐/连续体和结构的非线性有限元-庄茁（译）.pdf","/物理类/其他电子书/力学专业书籍推荐","连续体和结构的非线性有限元-庄茁（译）.pdf","12391109","False","excluded","超过本次小文件上限 10 MiB","09/19/2023 20:38:36"
"/物理类/其他电子书/力学专业书籍推荐/高分子物理 (第三版) 何曼君.pdf","/物理类/其他电子书/力学专业书籍推荐","高分子物理 (第三版) 何曼君.pdf","25709186","False","excluded","超过本次小文件上限 10 MiB","09/19/2023 20:39:59"
"/物理类/其他电子书/力学专业书籍推荐/高聚物的力学性能(第二版).pdf","/物理类/其他电子书/力学专业书籍推荐","高聚物的力学性能(第二版).pdf","42618953","False","excluded","超过本次小文件上限 10 MiB","09/19/2023 20:38:54"
"/物理类/其他电子书/原子分子物理/Atomic physics by Christopher J. Foot (z-lib.org).pdf","/物理类/其他电子书/原子分子物理","Atomic physics by Christopher J. Foot (z-lib.org).pdf","4696477","False","excluded","课本、教材、讲义或课件","05/23/2021 15:34:05"
"/物理类/其他电子书/原子分子物理/Hui Zhai - Ultracold Atomic Physics (2020) - libgen.li.pdf","/物理类/其他电子书/原子分子物理","Hui Zhai - Ultracold Atomic Physics (2020) - libgen.li.pdf","15848168","False","excluded","超过本次小文件上限 10 MiB","05/23/2021 15:31:21"
"/物理类/其他电子书/固体物理/David W. Snoke - Solid State Physics_ Essential Concepts (2020, Cambridge University Press) - libgen.lc.pdf","/物理类/其他电子书/固体物理","David W. Snoke - Solid State Physics_ Essential Concepts (2020, Cambridge University Press) - libgen.lc.pdf","8787551","False","excluded","课本、教材、讲义或课件","05/23/2021 15:33:26"
"/物理类/其他电子书/大题典第2版/1力学 上.pdf","/物理类/其他电子书/大题典第2版","1力学 上.pdf","186380598","False","excluded","超过本次小文件上限 10 MiB","12/30/2022 19:43:25"
"/物理类/其他电子书/大题典第2版/1力学 下.pdf","/物理类/其他电子书/大题典第2版","1力学 下.pdf","40921748","False","excluded","超过本次小文件上限 10 MiB","12/30/2022 19:43:34"
"/物理类/其他电子书/大题典第2版/2电磁学与电动力学.pdf","/物理类/其他电子书/大题典第2版","2电磁学与电动力学.pdf","69021921","False","excluded","超过本次小文件上限 10 MiB","12/30/2022 19:43:50"
"/物理类/其他电子书/大题典第2版/3光学.pdf","/物理类/其他电子书/大题典第2版","3光学.pdf","109539736","False","excluded","超过本次小文件上限 10 MiB","12/30/2022 19:44:15"
"/物理类/其他电子书/大题典第2版/4分子、原子与亚原子物理学.pdf","/物理类/其他电子书/大题典第2版","4分子、原子与亚原子物理学.pdf","81407632","False","excluded","超过本次小文件上限 10 MiB","12/30/2022 19:44:34"
"/物理类/其他电子书/大题典第2版/5热学 热力学 统计物理.pdf","/物理类/其他电子书/大题典第2版","5热学 热力学 统计物理.pdf","148370297","False","excluded","超过本次小文件上限 10 MiB","12/30/2022 19:45:09"
"/物理类/其他电子书/大题典第2版/6相对论物理学.pdf","/物理类/其他电子书/大题典第2版","6相对论物理学.pdf","54060744","False","excluded","超过本次小文件上限 10 MiB","12/30/2022 19:45:21"
"/物理类/其他电子书/大题典第2版/7量子力学 上.pdf","/物理类/其他电子书/大题典第2版","7量子力学 上.pdf","75786971","False","excluded","超过本次小文件上限 10 MiB","12/30/2022 19:45:39"
"/物理类/其他电子书/大题典第2版/7量子力学 下.pdf","/物理类/其他电子书/大题典第2版","7量子力学 下.pdf","128253423","False","excluded","超过本次小文件上限 10 MiB","12/30/2022 19:46:10"
"/物理类/其他电子书/大题典第2版/8固体物理及物理量测量.pdf","/物理类/其他电子书/大题典第2版","8固体物理及物理量测量.pdf","37906268","False","excluded","超过本次小文件上限 10 MiB","12/30/2022 19:46:18"
"/物理类/其他电子书/天体物理与宇宙学/Birney D S-Observational astronomy 2nd ed (2006, Cambridge University Press).pdf","/物理类/其他电子书/天体物理与宇宙学","Birney D S-Observational astronomy 2nd ed (2006, Cambridge University Press).pdf","17910468","False","excluded","超过本次小文件上限 10 MiB","03/01/2023 16:07:43"
"/物理类/其他电子书/天体物理与宇宙学/Bradley W. Carroll, Dale A. Ostlie - An Introduction to Modern Astrophysics-Cambridge University Press (2017).pdf","/物理类/其他电子书/天体物理与宇宙学","Bradley W. Carroll, Dale A. Ostlie - An Introduction to Modern Astrophysics-Cambridge University Press (2017).pdf","115644239","False","excluded","超过本次小文件上限 10 MiB","04/01/2021 14:09:50"
"/物理类/其他电子书/天体物理与宇宙学/Cosmology by Steven Weinberg z-liborg.pdf","/物理类/其他电子书/天体物理与宇宙学","Cosmology by Steven Weinberg z-liborg.pdf","2759331","False","excluded","课本、教材、讲义或课件","04/05/2021 21:09:25"
"/物理类/其他电子书/数学/2013_Book_MathematicalPhysics.pdf","/物理类/其他电子书/数学","2013_Book_MathematicalPhysics.pdf","10140363","False","excluded","课本、教材、讲义或课件","05/23/2021 15:16:28"
"/物理类/其他电子书/数学/2015_Book_AnIntroductionToTensorsAndGrou.pdf","/物理类/其他电子书/数学","2015_Book_AnIntroductionToTensorsAndGrou.pdf","3552575","False","excluded","课本、教材、讲义或课件","05/23/2021 15:22:07"
"/物理类/其他电子书/数学/[Graduate Student Series in Physics] Mikio Nakahara - Geometry, Topology and Physics, Second Edition (Graduate Student Series in Physics) (2003, Taylor & Francis) - libgen.lc.pdf","/物理类/其他电子书/数学","[Graduate Student Series in Physics] Mikio Nakahara - Geometry, Topology and Physics, Second Edition (Graduate Student Series in Physics) (2003, Taylor & Francis) - libgen.lc.pdf","5927523","False","excluded","课本、教材、讲义或课件","05/23/2021 15:19:51"
"/物理类/其他电子书/数学/[Springer Undergraduate Mathematics Series] Paul C. Matthews - Vector Calculus (1998 , Springer) - libgen.lc.pdf","/物理类/其他电子书/数学","[Springer Undergraduate Mathematics Series] Paul C. Matthews - Vector Calculus (1998 , Springer) - libgen.lc.pdf","6856668","False","excluded","课本、教材、讲义或课件","05/23/2021 15:26:32"
"/物理类/其他电子书/数学/[Undergraduate Texts in Mathematics] Sheldon Axler (auth.) - Linear Algebra Done Right (2015, Springer International Publishing) - libgen.lc.pdf","/物理类/其他电子书/数学","[Undergraduate Texts in Mathematics] Sheldon Axler (auth.) - Linear Algebra Done Right (2015, Springer International Publishing) - libgen.lc.pdf","3200459","False","excluded","课本、教材、讲义或课件","05/23/2021 15:16:25"
"/物理类/其他电子书/数学/A visual introduction to differential forms and calculus on manifolds by Fortney, Jon Pierre (z-lib.org).pdf","/物理类/其他电子书/数学","A visual introduction to differential forms and calculus on manifolds by Fortney, Jon Pierre (z-lib.org).pdf","5252603","False","excluded","课本、教材、讲义或课件","05/23/2021 15:18:27"
"/物理类/其他电子书/数学/Arnold Neumaier - Classical and quantum mechanics via Lie algebras.pdf","/物理类/其他电子书/数学","Arnold Neumaier - Classical and quantum mechanics via Lie algebras.pdf","3165411","False","excluded","课本、教材、讲义或课件","05/23/2021 15:27:46"
"/物理类/其他电子书/数学/Bretthorst, G. Larry_Jaynes, Edwin T - Probability theory_ the logic of science-Cambridge Univ. Press (2019).pdf","/物理类/其他电子书/数学","Bretthorst, G. Larry_Jaynes, Edwin T - Probability theory_ the logic of science-Cambridge Univ. Press (2019).pdf","5010445","False","excluded","课本、教材、讲义或课件","05/23/2021 15:23:17"
"/物理类/其他电子书/数学/David C. Lay, Steven R. Lay, Judi J. McDonald - Linear Algebra and Its Applications (c2016, Pearson Education) - libgen.lc.pdf","/物理类/其他电子书/数学","David C. Lay, Steven R. Lay, Judi J. McDonald - Linear Algebra and Its Applications (c2016, Pearson Education) - libgen.lc.pdf","33181053","False","excluded","超过本次小文件上限 10 MiB","05/23/2021 15:19:18"
"/物理类/其他电子书/数学/F. William Lawvere, Stephen H. Schanuel - Conceptual Mathematics_ A First Introduction to Categories (2009, Cambridge University Press) - libgen.lc.pdf","/物理类/其他电子书/数学","F. William Lawvere, Stephen H. Schanuel - Conceptual Mathematics_ A First Introduction to Categories (2009, Cambridge University Press) - libgen.lc.pdf","14287466","False","excluded","超过本次小文件上限 10 MiB","05/23/2021 15:19:12"
"/物理类/其他电子书/数学/Gilbert Strang - Introduction to Linear Algebra, Third Edition (2003) - libgen.lc.pdf","/物理类/其他电子书/数学","Gilbert Strang - Introduction to Linear Algebra, Third Edition (2003) - libgen.lc.pdf","54573676","False","excluded","超过本次小文件上限 10 MiB","05/23/2021 15:21:40"
"/物理类/其他电子书/数学/Ib Henning Madsen, Jørgen Tornehave - From calculus to cohomology_ de Rham cohomology and characteristic classes (1997, Cambridge University Press) - libgen.lc.pdf","/物理类/其他电子书/数学","Ib Henning Madsen, Jørgen Tornehave - From calculus to cohomology_ de Rham cohomology and characteristic classes (1997, Cambridge University Press) - libgen.lc.pdf","12779884","False","excluded","超过本次小文件上限 10 MiB","05/23/2021 15:22:05"
"/物理类/其他电子书/数学/Ib Henning Madsen, Jørgen Tornehave - From calculus to cohomology_ de Rham cohomology and characteristic classes (1997, Cambridge University Press) ver.2- libgen.lc.pdf","/物理类/其他电子书/数学","Ib Henning Madsen, Jørgen Tornehave - From calculus to cohomology_ de Rham cohomology and characteristic classes (1997, Cambridge University Press) ver.2- libgen.lc.pdf","13697021","False","excluded","超过本次小文件上限 10 MiB","03/31/2021 22:18:06"
"/物理类/其他电子书/数学/James Munkres - Topology, 2_E (2000, Prentic Hall _ Pearson) - libgen.lc.pdf","/物理类/其他电子书/数学","James Munkres - Topology, 2_E (2000, Prentic Hall _ Pearson) - libgen.lc.pdf","7685405","False","excluded","课本、教材、讲义或课件","05/23/2021 15:17:12"
"/物理类/其他电子书/数学/John Baez Physics, Topology, Logic and Computation A Rosetta Stone.pdf","/物理类/其他电子书/数学","John Baez Physics, Topology, Logic and Computation A Rosetta Stone.pdf","805215","False","excluded","课本、教材、讲义或课件","05/23/2021 15:32:52"
"/物理类/其他电子书/数学/Manifolds, Tensors and Forms.pdf","/物理类/其他电子书/数学","Manifolds, Tensors and Forms.pdf","6359173","False","excluded","课本、教材、讲义或课件","05/23/2021 15:22:10"
"/物理类/其他电子书/数学/Michael Stone, Paul Goldbart - Mathematics for Physics_ A Guided Tour for Graduate Students (2009, Cambridge University Press) - libgen.lc.pdf","/物理类/其他电子书/数学","Michael Stone, Paul Goldbart - Mathematics for Physics_ A Guided Tour for Graduate Students (2009, Cambridge University Press) - libgen.lc.pdf","5737211","False","excluded","课本、教材、讲义或课件","05/23/2021 15:19:19"
"/物理类/其他电子书/数学/Morandi1992_Book_TheRoleOfTopologyInClassicalAn.pdf","/物理类/其他电子书/数学","Morandi1992_Book_TheRoleOfTopologyInClassicalAn.pdf","8431028","False","excluded","课本、教材、讲义或课件","05/23/2021 15:26:42"
"/物理类/其他电子书/数学/Paolo Aluffi - Algebra_ Chapter 0 (2nd printing) (2009, American Mathematical Society(RI)) - libgen.lc.pdf","/物理类/其他电子书/数学","Paolo Aluffi - Algebra_ Chapter 0 (2nd printing) (2009, American Mathematical Society(RI)) - libgen.lc.pdf","6645632","False","excluded","课本、教材、讲义或课件","05/23/2021 15:21:30"
"/物理类/其他电子书/数学/tHooft Lie Groups in Physics.pdf","/物理类/其他电子书/数学","tHooft Lie Groups in Physics.pdf","461381","False","excluded","课本、教材、讲义或课件","05/23/2021 15:31:02"
"/物理类/其他电子书/数学/Tristan Needham - 复分析：可视化方法-人民邮电出版社 (2009).pdf","/物理类/其他电子书/数学","Tristan Needham - 复分析：可视化方法-人民邮电出版社 (2009).pdf","144983625","False","excluded","超过本次小文件上限 10 MiB","05/23/2021 15:23:15"
"/物理类/其他电子书/数学/UCSD Lecture Notes on Group Theory in Physics.pdf","/物理类/其他电子书/数学","UCSD Lecture Notes on Group Theory in Physics.pdf","14735175","False","excluded","超过本次小文件上限 10 MiB","05/23/2021 15:34:39"
"/物理类/其他电子书/数学/Walter Rudin - Principles of mathematical analysis-McGraw-Hill (1976).pdf","/物理类/其他电子书/数学","Walter Rudin - Principles of mathematical analysis-McGraw-Hill (1976).pdf","12814668","False","excluded","超过本次小文件上限 10 MiB","05/23/2021 15:17:15"
"/物理类/其他电子书/数学/Witten A Mini-Introduction To Information Theory.pdf","/物理类/其他电子书/数学","Witten A Mini-Introduction To Information Theory.pdf","378928","False","excluded","课本、教材、讲义或课件","05/23/2021 15:30:25"
"/物理类/其他电子书/数学/函数论与泛函分析初步.pdf","/物理类/其他电子书/数学","函数论与泛函分析初步.pdf","10394213","False","excluded","课本、教材、讲义或课件","05/23/2021 15:18:30"
"/物理类/其他电子书/数学/数学物理方法_梁昆淼.pdf","/物理类/其他电子书/数学","数学物理方法_梁昆淼.pdf","36735619","False","excluded","超过本次小文件上限 10 MiB","03/31/2021 22:20:02"
"/物理类/其他电子书/数学/李政道  物理学中的数学方法.pdf","/物理类/其他电子书/数学","李政道  物理学中的数学方法.pdf","5751466","False","excluded","课本、教材、讲义或课件","05/23/2021 15:23:38"
"/物理类/其他电子书/数学/特殊函数概论（王竹溪 郭敦仁）.pdf","/物理类/其他电子书/数学","特殊函数概论（王竹溪 郭敦仁）.pdf","13900001","False","excluded","超过本次小文件上限 10 MiB","05/23/2021 15:26:07"
"/物理类/其他电子书/数学/线性代数手写笔记Tautochrone.pdf","/物理类/其他电子书/数学","线性代数手写笔记Tautochrone.pdf","52417245","False","excluded","超过本次小文件上限 10 MiB","05/23/2021 15:21:18"
"/物理类/其他电子书/数学/群论李新征.pdf","/物理类/其他电子书/数学","群论李新征.pdf","8249241","False","excluded","课本、教材、讲义或课件","05/23/2021 15:21:09"
"/物理类/其他电子书/新概念物理教程/新概念物理学教程 力学 （第2版）.pdf","/物理类/其他电子书/新概念物理教程","新概念物理学教程 力学 （第2版）.pdf","83227323","False","excluded","超过本次小文件上限 10 MiB","09/19/2023 20:46:31"
